movieId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
104644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104760,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104780,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104837,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104841,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
104863,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
104875,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
104906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
104913,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104925,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105121,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105197,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105211,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
105213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
105246,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105254,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105351,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
105355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
105468,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105504,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
105540,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105585,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
105593,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
105720,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105731,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
105746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105755,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
105801,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
105835,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105954,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106002,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106072,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
106100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106330,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
106438,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106441,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
106487,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106489,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
106491,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
106540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106542,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106594,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
106642,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
106648,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
106696,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
106766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106782,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
106785,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
106839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106873,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106883,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106916,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
106918,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
106927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107013,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
107069,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
107141,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107159,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107314,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
107338,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107406,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
107408,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
107410,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
107412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
107447,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107449,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107462,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
107565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107723,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107771,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
107780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107846,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107951,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107953,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
107962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107997,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
107999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108090,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108156,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108188,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
108190,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
108192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108540,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
108601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108689,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
108715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
108795,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108928,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
108932,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108945,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
108949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
109042,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109187,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
109191,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
109241,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109295,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
109313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109374,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109383,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109569,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
109596,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109673,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
109687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109723,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
109846,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
109850,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
109853,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109864,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109968,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110102,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110127,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
110130,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110281,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
110286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
110297,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110501,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110541,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110553,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110586,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
110655,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110669,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110730,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
110746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110781,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110826,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111146,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111362,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111364,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
111617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111659,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111663,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111732,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111759,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111781,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111785,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111795,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111844,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
112006,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112138,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112171,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
112175,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112183,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112316,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
112326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112370,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112421,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
112450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112460,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112512,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
112515,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
112552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112580,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112727,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
112749,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
112788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
112818,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
112852,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
112897,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112911,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113159,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
113186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113207,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113225,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113252,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113275,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113278,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
113280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113345,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113348,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
113374,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113394,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113416,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
113453,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
113604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
113780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113829,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113849,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
113862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114028,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114060,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
114066,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
114074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
114184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114246,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
114265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114554,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114601,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114627,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114670,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
114678,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
114713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114795,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114818,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
114925,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
114935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
115065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115111,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115122,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115151,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115210,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
115216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
115231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115569,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
115617,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115664,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115680,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
115713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
115727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115819,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115828,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
115877,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116207,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
116411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116419,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116529,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
116668,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116718,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116724,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
116738,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
116799,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
